epoch,step,train_loss_epoch,train_loss_step,valid_loss
4,9419,,339.8446960449219,
4,9429,,1849.4833984375,
4,9439,,2434.581787109375,
4,9449,,7188.0751953125,
4,9459,,3690.34619140625,
4,9469,,831.0244140625,
4,9479,,3453.69580078125,
4,9489,,776.0432739257812,
4,9499,,883.1045532226562,
4,9509,,3200.27685546875,
4,9519,,185.9922332763672,
4,9529,,932.668212890625,
4,9539,,1410.60791015625,
4,9549,,1290.41357421875,
4,9559,,2382.582763671875,
4,9569,,1298.906982421875,
4,9579,,8420.6552734375,
4,9589,,6239.18359375,
4,9599,,7146.716796875,
4,9609,,3324.44189453125,
4,9619,,1091.307861328125,
4,9629,,6033.17236328125,
4,9639,,3367.743408203125,
4,9649,,430.7403869628906,
4,9659,,2970.43505859375,
4,9669,,1481.245849609375,
4,9679,,3152.353271484375,
4,9689,,1897.863525390625,
4,9699,,4960.99365234375,
4,9709,,2419.664306640625,
4,9719,,166.50796508789062,
4,9729,,155.5108184814453,
4,9739,,222.54273986816406,
4,9749,,5319.6533203125,
4,9759,,320.2193298339844,
4,9769,,275.3784484863281,
4,9779,,3919.19482421875,
4,9789,,360.7569580078125,
4,9799,,2279.4404296875,
4,9809,,457.42236328125,
4,9819,,3294.3564453125,
4,9829,,2121.917724609375,
4,9839,,873.9736328125,
4,9849,,5742.5458984375,
4,9859,,3881.0546875,
4,9869,,570.2902221679688,
4,9879,,2139.0556640625,
4,9889,,711.185791015625,
4,9899,,277.1383361816406,
4,9909,,418.7903747558594,
4,9919,,285.43634033203125,
4,9929,,1678.6007080078125,
4,9939,,691.6398315429688,
4,9949,,145.63800048828125,
4,9959,,5212.529296875,
4,9969,,3874.043701171875,
4,9979,,234.8603973388672,
4,9989,,2388.69091796875,
4,9999,,304.89007568359375,
4,9999,,,2148.66015625
4,9999,2353.775390625,,
